,X,Filename,text,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Num_Words,Trust,Pid1,Pid2,ER_Pid,ER_gender,ER_language,Duration,Min_Pitch,Max_Pitch,Mean_Pitch,SD_Pitch,Median_Pitch,MAS_F0,VCD2TOT_Frames,Min_Intensity,Max_Intensity,Mean_Intensity,SD_Intensity,Median_Intensity,Jitter,Shimmer,HNR,Speaking_Rate,lexicon_count,freq_long_word,freq_complex_word,reading_ease,Polysyllable_count,sent_count,fernandez_huertta,syble,gunning,inse,difficult,dale,automated,coleman,smog,kincaid,flesch,Conj,Negate,Interrog,Cause,Bio,Health,nonflu,Differ,Money
3480,7612,p498p499-part1_ch2_1780.507419_1781.960193_q24_F_F,how how do you cheat,1.45276644,102.3948475,510.5151763,130.8772893,66.49599683,120.2079155,605.2615415,0.478873239,36.62960505,77.89618911,70.45356811,9.590336826,68.21399851,0.038351773,0.117182895,11.59794947,3.44170946,5,FALSE,498,499,498,Male,Mandarin,-0.5915,0.1892,0.8726,-0.1194,0.5651,-0.1045,0.3611,-0.2389,0.3517,0.6815,0.9481,-0.3084,1.0018,0.5348,0.7146,-0.2696,0.5892,5,0,0.25,117.16,0,1,141.8,5,2,1.5,0,0.25,-4,-3.17,0,-1.9,117.16,0.4,0,0.4,0.4,0,0,0,0,0
3481,7614,p564p565-part2_ch1_596.344870_604.488930_q8_F_T,oh hmm so sounding um you keep fit all the time,8.144058957,80.33252878,229.0746084,124.0311048,31.81845241,113.3393027,100.7649529,0.303329223,19.80282926,79.62221644,67.39138044,21.70669976,26.82150164,0.0197401,0.054189172,19.08578912,1.350677845,11,TRUE,564,565,565,Male,Mandarin,1.2088,-0.3401,-0.7378,-0.2527,-0.4328,-0.2343,-0.7983,-1.1539,-1.3277,0.9497,0.4012,2.8117,-3.4465,-0.8453,-1.2233,1.5332,-1.1703,11,0.090909091,5.62,102.61,0,1,129.6,12,4.4,4.5,1,5.62,-0.2,1.02,0,1.7,102.61,0.090909091,0,0,0,0,0,0.272727273,0,0
3482,7615,p360p361-part1_ch2_737.711070_739.015810_q8_F_T,how how did that happen,1.304739229,125.6483712,456.3974616,215.2421113,92.16362843,166.6901443,737.7652621,0.385826772,30.88186451,81.29951813,71.88990364,13.08121846,64.82697942,0.054670669,0.148081818,7.972972814,3.832183389,5,TRUE,360,361,360,Male,Mandarin,-0.6313,0.7471,0.563,1.5224,1.3037,0.7743,0.6656,-0.7239,-0.2219,1.2103,1.2046,0.5906,0.6378,1.7449,1.6652,-1.1423,0.9177,5,0,0.25,100.24,0,1,129.8,6,2,1.5,0,0.25,-1.1,0.32,0,0.5,100.24,0.4,0,0.4,0.4,0,0,0,0,0
3483,7620,p512p513-part2_ch1_233.538176_238.032914_q21_T_T,and have your parents divorced,4.494739229,84.16218617,241.9401852,192.2405989,37.69370466,203.3823791,156.2680815,0.278026906,20.00805475,86.71820231,67.39057621,19.78111943,39.69327265,0.024661297,0.103725099,16.95670125,1.112411587,5,TRUE,512,513,513,Female,Mandarin,0.33,-0.7355,-0.998,-0.3209,-0.4695,-0.0093,-0.9432,-1.5833,-1.3338,2.0126,0.3024,2.3238,-2.2442,0.2169,0.9592,0.3924,-1.339,5,0.4,10.2,83.32,0,1,117.8,7,2,1.5,2,10.2,5.6,8.44,0,2.9,83.32,0.2,0,0,0,0,0,0,0,0
3484,7623,p400p401-part1_ch2_287.782350_289.882350_q6_F_F,so just like in this accident,2.1,74.90037927,533.586621,230.8112952,58.11132879,217.0048575,781.7184375,0.632850242,30.22512434,72.99184431,65.57482774,9.067861425,61.7519868,0.024332412,0.08394418,12.75435098,2.857142857,6,FALSE,400,401,400,Female,Mandarin,-0.3143,-0.9577,0.6708,0.4298,0.1181,0.2482,0.4941,0.2662,-0.3141,-0.1203,-0.0219,-0.4349,0.1264,0.1925,0.3507,-0.6194,0.129,6,0.166666667,0.3,90.77,1,1,122.7,8,2.4,3,0,0.3,0.4,2.37,0,2.1,90.77,0.166666667,0,0,0,0,0,0,0,0
3485,7624,p408p409-part1_ch2_266.257100_269.237100_q8_F_F,how many years did you live in your first home,2.98,87.62876761,237.6796154,192.2906252,19.44628324,191.4407598,293.4098781,0.674576271,32.31065316,67.44447824,60.5778404,5.969059798,60.93332516,0.021791531,0.076358604,13.97353406,3.355704698,10,FALSE,408,409,408,Female,Mandarin,-0.0775,-0.6523,-1.0224,-0.3199,-0.9946,-0.2351,-0.628,0.4837,-0.106,-0.9822,-0.9144,-1.2329,0.0384,0.0041,0.1173,-0.3258,0.5485,10,0,0.5,112.09,0,1,136.7,10,4,4,0,0.5,1,2.7,0,0.1,112.09,0.1,0,0.1,0.1,0.1,0.1,0,0,0
3486,7626,p200p201-part1_ch2_1471.370388_1473.112015_q22_T_T,can i ask the name of the cat,1.741632653,118.2036017,487.6016739,200.0999651,57.833894,176.1416627,474.4594008,0.701754386,38.73255062,79.10826973,72.36763834,9.031263777,70.69654487,0.027972533,0.110055917,13.48232858,4.593391141,8,TRUE,200,201,200,Female,Mandarin,-0.4107,0.0812,0.4077,-0.1679,0.1101,-0.5244,-0.212,0.6253,0.535,0.8301,1.1913,-0.4443,1.0876,0.4625,1.154,-0.4441,1.5899,8,0,0.4,114.12,0,1,138.7,8,3.2,3,0,0.4,-4.6,-3.71,0,-0.8,114.12,0,0,0,0,0,0,0,0,0
3487,7627,p466p467-part1_ch2_47.838180_62.149560_q2_T_T,"[""haha really hungry i'm sorry um do you have any allergies to foods""]",14.31138322,68.8261668,574.8812341,213.3000048,69.32435316,206.947271,211.6197241,0.201680672,20.99064975,71.84339399,56.46852543,14.11894855,32.57397759,0.016184931,0.07216285,13.99104273,0.908367822,13,TRUE,466,467,466,Female,Mandarin,2.9712,-1.1034,0.9071,0.089,0.4408,0.0581,-0.816,-1.9813,-1.2358,-0.2987,-1.6483,0.8658,-3.0093,-0.4116,-0.0117,-0.3216,-1.5107,13,0.076923077,6.71,66.74,2,1,103.6,20,8.28,7.5,2,6.71,4.6,5.5,0,7.2,66.74,0,0,0,0,0.230769231,0.076923077,0.076923077,0.076923077,0
3488,7629,p390p391-part1_ch2_912.388230_913.078230_q5_T_T,okay,0.69,131.3532128,605.0178224,239.6494856,121.2325577,214.4020098,1468.940371,0.53030303,31.23344051,62.06112967,55.43769005,8.786837673,51.27059503,0.05063429,0.09791019,9.190964463,1.449275362,1,TRUE,390,391,390,Female,Mandarin,-0.6936,0.3967,1.0795,0.6018,1.9345,0.199,2.0734,-0.2683,-0.2135,-1.8187,-1.8324,-0.5073,-1,2.1429,0.7804,-1.4773,-1.0556,1,0,0.05,121.22,0,1,145.8,1,0.4,-0.5,0,0.05,-2.2,-22.21,0,-3.5,121.22,0,0,0,0,0,0,0,0,0
3489,7632,p312p313-part2_ch1_287.018450_294.058450_q12_F_T,who ended your last romantic rolationship you o k,7.04,95.33684505,581.4565845,205.6283616,50.28254505,199.4400679,286.2895095,0.295292439,23.02490472,87.57774251,64.914275,14.38270287,54.47647259,0.010807896,0.060050085,24.78707124,1.278409091,9,TRUE,312,313,313,Female,Mandarin,1.0148,-0.4674,0.9447,-0.0603,-0.1072,-0.0839,-0.6444,-1.4933,-1.0327,2.1461,-0.1399,0.9337,-0.6555,-0.8103,-0.3844,2.2776,-1.1994,9,0.222222222,9.35,53.88,2,1,95.7,15,12.49,5.5,3,9.35,4.5,7.39,0,8,53.88,0,0,0.111111111,0,0,0,0,0,0
3490,7634,p222p223-part1_ch2_94.034330_95.159530_q5_T_T,have you ever broken a bone,1.125192744,90.69054793,200.2530601,125.9707684,24.0497252,121.749042,344.4054392,0.889908257,46.22960995,72.0610974,67.95074403,5.942645565,67.51691716,0.027118359,0.097493406,15.32280823,5.332419742,6,TRUE,222,223,222,Male,Mandarin,-0.6796,-0.0916,-0.9027,-0.2149,-0.6564,-0.0753,-0.2384,1.9036,1.3098,-0.2252,0.5011,-1.2477,0.9269,-0.2982,0.1089,0.6272,2.1801,6,0,0.3,90.77,0,1,122.7,8,2.4,2,0,0.3,-1.2,0.45,0,2.1,90.77,0,0,0,0,0.166666667,0,0,0,0
3491,7639,p472p473-part2_ch1_1024.371420_1025.444200_q11_T_T,well what kind of,1.072789116,75.43089629,559.4824887,192.4397933,184.7280103,112.2695305,1793.402598,0.144230769,45.97928911,66.13633805,60.21910158,4.626723771,59.11749569,0.1247709,0.299700432,0.453809533,3.728598605,4,TRUE,472,473,473,Male,Mandarin,-0.6937,-0.4577,1.1528,1.0787,3.9675,-0.2546,3.0915,-1.9832,1.2849,-1.1458,-0.8798,-1.5866,0.0242,6.9429,6.3296,-2.9526,0.8306,4,0,0.2,118.18,0,1,142.8,4,1.6,1,0,0.2,-3,-2.91,0,-2.3,118.18,0,0,0.25,0,0,0,0.25,0,0
3492,7640,p232p233-part1_ch2_444.470990_445.673310_q11_F_T,so what kind,1.202312925,109.459347,167.8890162,127.8229155,16.18173376,119.7029707,211.7326464,0.504273504,33.6870068,72.35459555,65.48314578,11.44703063,61.14066839,0.032665414,0.069902835,13.40795991,2.495190676,3,TRUE,232,233,232,Male,Mandarin,-0.6589,0.3587,-1.0879,-0.1789,-0.8828,-0.114,-0.5433,-0.1065,0.058,-0.1796,0.0604,0.1697,0.2416,0.1131,-0.7399,0.1662,-0.2072,3,0,0.15,119.19,0,1,143.8,3,1.2,0.5,0,0.15,-4.3,-6.26,0,-2.7,119.19,0.333333333,0,0.333333333,0,0,0,0,0,0
3493,7643,p536p537-part1_ch2_112.406655_115.597167_q22_T_F,"[""ah what's eh i mean what's does it look like""]",3.190521542,78.91714146,351.8572517,129.1761548,25.98351081,123.4906676,359.9408779,0.392405063,23.75297914,76.54950673,66.00460118,13.30776456,59.56832446,0.031627883,0.081230346,10.48377162,3.134283805,10,FALSE,536,537,536,Male,Mandarin,-0.124,-0.374,-0.0352,-0.1526,-0.6007,-0.0424,-0.2027,-0.6896,-0.9334,0.4723,0.1535,0.6489,0.0727,0.0362,-0.3914,-0.5378,0.3305,10,0,0.5,112.09,0,1,136.7,10,4,4,0,0.5,0.1,0.38,0,0.1,112.09,0,0,0.2,0,0,0,0.1,0,0
3494,7645,p510p511-part2_ch1_1401.639579_1403.309708_q19_F_F,in my college from who,1.670136054,114.5794672,596.1638832,172.2980208,123.3122317,134.868162,1189.173742,0.506097561,15.1947122,61.73263373,51.27746831,13.70490546,46.31046246,0.03307,0.091893209,12.89591968,2.993768075,5,FALSE,510,511,511,Male,Mandarin,-0.533,0.4816,1.3627,0.6867,2.2001,0.1727,1.7029,-0.097,-1.7876,-1.83,-2.4768,0.7512,-1.3521,0.1431,-0.0634,0.0429,0.2123,5,0.2,0.25,100.24,0,1,129.8,6,2,1.5,0,0.25,-2.1,-0.85,0,0.5,100.24,0,0,0.2,0,0,0,0,0,0
3495,7647,p514p515-part2_ch1_474.687660_477.317660_q8_T_T,"[""11 years old so that's in new jersey""]",2.63,83.47323168,271.8574659,206.238782,28.4579716,201.2246522,320.238705,0.534615385,21.00517366,64.24504795,52.55133271,11.28404639,47.63456401,0.016901479,0.09768658,13.51890254,3.041825095,8,TRUE,514,515,515,Female,Mandarin,-0.1717,-0.752,-0.8268,-0.0484,-0.7352,-0.0501,-0.5664,-0.2459,-1.2343,-1.4794,-2.3479,0.1358,-1.3908,-0.3585,0.7735,-0.4353,0.2844,8,0,6.01,105.66,0,1,132.7,9,3.2,3,1,6.01,-0.4,0.65,0,0.5,105.66,0.125,0,0,0,0,0,0,0,0
3496,7648,p468p469-part1_ch2_16.588970_24.175990_q1_F_T,"[""los angeles oh it's because your parents are both living there""]",7.587029478,66.30034719,573.6277211,149.5750955,40.79403123,142.6661906,283.1112032,0.39602649,21.09052689,81.3609279,65.43593122,16.50088562,59.26428228,0.020244236,0.051394526,18.52583493,1.449842792,11,TRUE,468,469,468,Female,Mandarin,1.162,-1.164,0.8999,-1.1512,-0.3802,-1.1573,-0.6517,-0.9683,-1.2258,1.1801,-0.0467,1.4791,-0.141,-0.1106,-0.6507,0.7702,-1.0551,11,0.272727273,7.05,68.77,1,1,105.6,16,8.04,5.5,2,7.05,6.3,8.45,0,6.4,68.77,0.090909091,0,0,0.090909091,0.090909091,0.090909091,0.090909091,0,0
3497,7652,p362p363-part2_ch1_494.819320_504.785700_q7_F_T,um mm so have you ever stayed over night in your hospital as patient,9.966371882,81.06676308,547.6959312,166.655926,40.28839133,159.1533087,191.3967309,0.305135952,21.29897613,74.61472154,61.05787282,17.03613305,36.72227092,0.020429236,0.075686159,15.66199558,1.404723822,14,TRUE,362,363,363,Male,Mandarin,1.6991,-0.3225,1.0854,0.5769,-0.1891,0.6319,-0.59,-1.1445,-1.1783,0.1716,-0.73,1.609,-2.3825,-0.7942,-0.562,0.7089,-1.1248,14,0.142857143,5.46,82.65,1,1,114.6,18,5.6,7,1,5.46,4.1,4.92,0,5.2,82.65,0.142857143,0,0,0,0.071428571,0.071428571,0.142857143,0,0
3498,7653,p482p483-part2_ch1_613.281780_619.926610_q13_T_T,okay and um have your parents divorced,6.644829932,83.50765378,506.8176382,193.2126387,48.10055853,200.3096778,219.9426469,0.453857791,27.75256672,73.95373055,62.50529043,13.92433703,52.33958941,0.018987599,0.078640157,18.46400021,1.053450588,7,TRUE,482,483,483,Female,Mandarin,0.9085,-0.7512,0.5176,-0.302,-0.17,-0.0674,-0.7969,-0.6668,-0.5609,0.0292,-0.5701,0.8157,-0.8851,-0.2038,0.1875,0.7553,-1.3886,7,0.285714286,8.5,89.75,0,1,121.7,9,2.8,2.5,2,8.5,3.6,6.56,0,2.5,89.75,0.142857143,0,0,0,0,0,0.142857143,0,0
3499,7654,p462p463-part2_ch1_578.480850_586.903460_q15_T_T,okay uh what what is the most you have ever spent on a pair of shoes,8.42260771,100.718099,597.7228496,132.2674898,65.02660275,121.1773317,416.3333483,0.346841478,26.48331307,68.08804374,58.7208309,13.49017609,42.11667583,0.03366407,0.101156029,13.28518855,1.8996492,16,TRUE,462,463,463,Male,Mandarin,1.2837,0.149,1.3717,-0.0924,0.5228,-0.0861,-0.0731,-0.9271,-0.6609,-0.8425,-1.1474,0.6959,-1.8028,0.1872,0.2216,0.1366,-0.7083,16,0,0.79,97.54,0,1,124.5,17,6.4,7,0,0.79,2.2,1.62,0,3.6,97.54,0,0,0.125,0,0.0625,0,0.0625,0,0.0625
3500,7655,p390p391-part2_ch1_680.482910_681.331120_q15_F_F,why is that,0.848208617,177.5500353,216.7602388,188.9284671,6.931591116,188.5352393,150.1464552,0.777777778,32.34075839,71.77895128,68.32727916,9.93552949,68.5450386,0.016529569,0.068338509,14.5815848,3.536865743,3,FALSE,390,391,391,Female,Mandarin,-0.6511,1.505,-1.1421,-0.3853,-1.3547,-0.29,-0.9573,1.0216,-0.103,-0.3087,0.4697,-0.2115,0.8564,-0.3861,-0.1294,-0.1795,0.701,3,0,0.15,119.19,0,1,143.8,3,1.2,0.5,0,0.15,-5.9,-8.18,0,-2.7,119.19,0,0,0.333333333,0.333333333,0,0,0,0,0
3501,7656,p498p499-part1_ch2_1879.684342_1880.434342_q19_F_F,yes,0.75,119.8058855,553.5416012,180.1762067,133.9542436,130.6278518,1554.519445,0.361111111,31.81217634,71.93634174,64.9028933,13.17619665,51.86083961,0.05197516,0.082776043,11.09831421,1.333333333,1,FALSE,498,499,498,Male,Mandarin,-0.7806,0.6069,1.1188,0.84,2.5063,0.0925,2.5425,-0.8527,-0.1291,-0.2445,-0.0433,0.615,-0.7556,1.545,-0.3439,-0.3899,-1.1848,1,0,0.05,121.22,0,1,145.8,1,0.4,-0.5,0,0.05,-6.9,-28.01,0,-3.5,121.22,0,0,0,0,0,0,0,0,0
3502,7658,p442p443-part2_ch1_350.157930_351.296190_q18_T_F,and how did you like it,1.138253968,109.3002897,522.0171479,139.3065334,84.25668777,119.5593385,1018.975015,0.572727273,40.34328273,61.48119473,55.84896748,6.04177155,52.28708695,0.053021346,0.153923023,6.759120153,5.271231348,6,FALSE,442,443,443,Male,Mandarin,-0.6761,0.3549,0.9385,0.0446,1.0762,-0.1167,1.3118,0.2503,0.7224,-1.8691,-1.6603,-1.2222,-0.7098,1.6226,1.8449,-1.4346,2.1286,6,0,0.3,116.15,0,1,140.7,6,2.4,2,0,0.3,-4.4,-3.44,0,-1.5,116.15,0.333333333,0,0.166666667,0.166666667,0,0,0,0,0
3503,7661,p380p381-part1_ch2_293.135520_294.145520_q8_F_T,the number eight,1.01,114.4996321,543.5288487,186.8480952,79.86038368,193.4312293,1434.145245,0.581632653,35.59390072,80.69083076,69.36864565,9.330196749,66.6228013,0.015718229,0.078304097,14.85504748,2.97029703,3,TRUE,380,381,380,Female,Mandarin,-0.6075,-0.0077,0.7277,-0.4258,0.744,-0.1975,1.9934,-0.0008,0.2217,1.076,0.6557,-0.3674,0.6498,-0.4462,0.1772,-0.1136,0.2242,3,0,0.15,93.81,0,1,125.8,4,1.2,0.5,0,0.15,2.1,1.52,0,0.9,93.81,0,0,0,0,0,0,0,0,0
3504,7663,p242p243-part1_ch2_841.020410_841.720410_q16_F_F,how much,0.7,120.6540712,570.4789238,248.916602,129.4398178,191.8844612,1633.395833,0.582089552,46.52009537,69.0190918,63.21335047,6.22867339,61.0585909,0.055714003,0.132931034,9.230886041,2.857142857,2,FALSE,242,243,242,Male,Mandarin,-0.794,0.6273,1.2158,2.1778,2.3764,1.2507,2.7238,0.2991,1.3388,-0.6978,-0.345,-1.174,0.2328,1.8222,1.1991,-0.8395,0.0973,2,0,0.1,120.21,0,1,144.8,2,0.8,0,0,0.1,-4,-10.31,0,-3.1,120.21,0.5,0,0.5,0.5,0,0,0,0,0
3505,7664,p398p399-part2_ch1_233.060200_235.220740_q15_F_T,okay uh why would you say that is,2.160544218,75.89862981,584.8019257,222.0714328,79.004068,215.7977141,803.3525034,0.55399061,30.4026873,79.71995071,72.08550199,13.85312572,69.21558694,0.017986615,0.090989099,12.00872259,3.702770781,8,TRUE,398,399,399,Female,Mandarin,-0.298,-0.9337,0.9639,0.2597,0.7193,0.2254,0.5438,-0.1449,-0.2964,0.9252,1.1409,0.7973,0.9285,-0.278,0.5674,-0.7989,0.8406,8,0,0.4,114.12,0,1,138.7,8,3.2,3,0,0.4,-2.2,-0.81,0,-0.8,114.12,0,0,0.125,0.125,0,0,0.125,0,0
3506,7666,p390p391-part1_ch2_779.503680_779.852550_q14_T_T,wha-,0.348866213,203.3570741,257.199834,224.091016,18.63067312,216.8291633,395.0850005,1,60.43720631,69.15803388,65.76683958,2.301369386,65.04354523,0.015192194,0.063202894,16.24828916,2.866428339,1,TRUE,390,391,390,Female,Mandarin,-0.7854,2.1242,-0.9107,0.299,-1.018,0.2449,-0.3944,2.1799,2.7012,-0.716,0.0124,-2.1774,0.4801,-0.4852,-0.2874,0.2218,0.1368,1,0,0.05,121.22,0,1,145.8,1,0.4,-0.5,0,0.05,-2.2,-28.01,0,-3.5,121.22,0,0,0,0,0,0,0,0,0
3507,7667,p538p539-part2_ch1_90.868894_94.774796_q1_F_F,so did you grow up there where did you grow,3.905895692,69.73268538,181.6333097,119.8795578,17.9221031,117.6887728,201.2761355,0.573643411,21.1345265,74.88177435,67.0025873,13.13368705,63.59415882,0.026536693,0.074335386,15.69038918,2.560232221,10,FALSE,538,539,539,Male,Mandarin,0.0685,-0.5944,-1.0092,-0.3335,-0.8327,-0.1521,-0.5673,0.2551,-1.1948,0.2131,0.3317,0.6041,0.5053,-0.3413,-0.6035,0.7157,-0.1525,10,0,0.5,112.09,0,1,136.7,10,4,4,0,0.5,-0.5,0.96,0,0.1,112.09,0.1,0,0.1,0,0,0,0,0,0
3508,7670,p510p511-part2_ch1_1238.041134_1240.491134_q16_T_T,less than three hundred u s dollars,2.45,117.1930671,160.8567794,135.087923,10.15354861,135.0993307,136.1101075,0.690082645,42.18388051,73.61910066,69.01922304,6.878668977,68.44067005,0.020792575,0.069861895,15.91795677,2.857142857,7,TRUE,510,511,511,Male,Mandarin,-0.3232,0.5443,-1.1281,-0.0375,-1.0563,0.1771,-0.7171,0.862,0.9061,0.0169,0.6919,-1.0067,1.0261,-0.7672,-0.7412,0.7705,0.0973,7,0.285714286,6.24,89.75,0,1,121.7,9,2.8,2.5,1,6.24,1.6,4.07,0,2.5,89.75,0,0,0,0,0,0,0,0.142857143,0.142857143
3509,7674,p250p251-part1_ch2_13.727200_14.692550_q1_T_T,where in the state,0.965351474,126.8859672,597.9082796,227.7156725,94.1492468,228.8612082,1333.715415,0.602150538,35.21345144,76.21445313,71.32969886,11.28752902,69.06574574,0.01933965,0.095152901,18.37784313,4.143568543,4,TRUE,250,251,250,Female,Mandarin,-0.6196,0.2895,1.0389,0.3695,1.1552,0.4724,1.7626,0.1062,0.1837,0.3805,1.0059,0.1367,0.9124,-0.1777,0.6955,0.7345,1.2115,4,0,0.2,118.18,0,1,142.8,4,1.6,1,0,0.2,-1.9,-1.46,0,-2.3,118.18,0,0,0.25,0,0,0,0,0,0
3510,7678,p510p511-part2_ch1_1319.807007_1322.595408_q17_T_T,so you can speak in chinese for the name of the movie,2.788390023,106.8527202,141.3734773,124.5568392,7.075477426,124.3990715,127.2830268,0.596363636,36.32600569,76.57853249,66.88133413,8.313130514,62.94992241,0.029241351,0.109046072,14.99712067,4.303558649,12,TRUE,510,511,511,Male,Mandarin,-0.2322,0.2962,-1.2396,-0.2425,-1.1448,-0.0252,-0.7374,0.3735,0.3214,0.4768,0.3101,-0.6373,0.4361,-0.1408,0.4643,0.5488,1.3144,12,0.083333333,5.55,101.6,0,1,128.6,13,4.8,5,1,5.55,1.1,2.13,0,2.1,101.6,0.083333333,0,0,0,0,0,0,0,0
3511,7679,p388p389-part1_ch2_538.611490_539.904820_q16_T_T,so how much is it,1.293333333,236.5126686,510.0040007,286.6147001,65.90620298,270.5021532,1097.108888,0.285714286,25.95400949,69.11753853,58.19641462,11.09483141,50.44894009,0.025986256,0.106777987,9.62022681,3.865979381,5,TRUE,388,389,388,Female,Mandarin,-0.5313,2.9196,0.5359,1.5158,0.3424,1.2597,1.2189,-1.5433,-0.7404,-0.7223,-1.3397,0.087,-1.0883,0.3152,1.0532,-1.374,0.9779,5,0,0.25,117.16,0,1,141.8,5,2,1.5,0,0.25,-6.8,-6.65,0,-1.9,117.16,0.4,0,0.2,0.2,0,0,0,0,0
3512,7680,p494p495-part1_ch2_763.326720_763.691650_q9_F_T,no,0.364920635,105.1888543,132.621127,118.4266283,7.451632159,116.7396879,329.3399342,0.848484848,44.0843624,63.46782208,61.810179,4.780980562,62.28729505,0.053977892,0.101643654,12.29834694,2.740321879,1,TRUE,494,495,494,Male,Mandarin,-0.8842,0.2563,-1.2897,-0.3618,-1.134,-0.17,-0.273,1.6877,1.0957,-1.5604,-0.5956,-1.5468,0.3649,1.6935,0.2366,-0.101,-0.001,1,0,0.05,121.22,0,1,145.8,1,0.4,-0.5,0,0.05,-11.6,-33.81,0,-3.5,121.22,0,1,0,0,0,0,0,0,0
3513,7681,p478p479-part2_ch1_100.411646_103.895979_q2_T_T,number five have your parents divorced,3.484331066,87.68221804,583.7830358,160.6931209,39.61713485,156.5573004,354.36699,0.539130435,22.58721953,77.42425893,69.1911276,14.33649136,67.47734222,0.014076796,0.054351974,16.62793878,1.721994807,6,TRUE,478,479,479,Male,Mandarin,-0.0449,-0.1637,1.2919,0.4608,-0.2084,0.5828,-0.2155,0.0752,-1.0498,0.6082,0.7226,0.9138,0.9226,-1.2652,-1.2183,0.9414,-0.8578,6,0.333333333,9.2,73.85,0,1,110.7,9,2.4,2,2,9.2,7.5,11.07,0,4.5,73.85,0,0,0,0,0,0,0,0,0
3514,7683,p398p399-part2_ch1_87.454980_89.969400_q7_F_F,oh that sucks shrimp is like the best food,2.514421769,85.08540856,348.1992127,234.7250324,61.6751728,236.4756116,529.8378425,0.552419355,30.81270854,85.30679137,71.92468491,10.35657074,67.41198992,0.022445534,0.068362789,15.52330003,3.579351767,9,FALSE,398,399,399,Female,Mandarin,-0.2028,-0.7133,-0.39,0.5059,0.2206,0.6163,-0.0847,-0.1531,-0.2555,1.7932,1.1122,-0.1031,0.7346,0.0526,-0.1286,0.0473,0.7367,9,0,0.45,113.1,0,1,137.7,9,3.6,3.5,0,0.45,0.9,2.87,0,-0.4,113.1,0,0,0,0,0.111111111,0,0.111111111,0,0
3515,7685,p538p539-part2_ch1_410.391391_414.792021_q9_T_T,um do you use other forms of social media facebook,4.400634921,81.01211269,596.9507295,129.1135298,70.08272119,115.2032161,346.3834847,0.377574371,23.24136281,68.49129109,60.73230948,9.481960266,57.24266531,0.03373987,0.093427772,10.17157186,2.272399365,10,TRUE,538,539,539,Male,Mandarin,0.2016,-0.3238,1.3672,-0.1538,0.6683,-0.1991,-0.2339,-0.7669,-0.9845,-0.7798,-0.7881,-0.3363,-0.1773,0.1928,-0.0162,-0.613,-0.3947,10,0.1,8.87,78.25,0,1,112.7,14,4,4,3,8.87,2.9,5.02,0,4.8,78.25,0,0,0,0.1,0,0,0.1,0.1,0
3516,7687,p544p545-part1_ch2_407.534772_414.693639_q23_T_F,uh and uh do you s- have you ever seen any of your relative have in trouble and then dying or,7.158866213,75.1402464,569.2865131,100.8404496,42.81691429,93.84358311,401.769349,0.536516854,27.80653427,75.52074689,65.89124448,11.19485481,63.23878182,0.028012306,0.080083359,11.29028103,2.933425402,21,FALSE,544,545,544,Male,Mandarin,0.9437,-0.4646,1.2089,-0.704,-0.1163,-0.6029,-0.1066,0.0616,-0.5289,0.3124,0.1333,0.1048,0.4671,-0.2319,-0.4267,-0.3437,0.1615,21,0.090909091,1.79,84,1,1,113.4,26,10.3,11.5,1,1.79,5.5,2.61,0,6.8,84,0.181818182,0,0,0,0,0,0.090909091,0.045454545,0
3517,7689,p410p411-part2_ch1_642.510490_644.017150_q12_T_T,uh,1.506666667,75.07978424,584.2989781,173.1079303,167.7283762,124.681023,1181.769935,0.102040816,42.26406399,70.95980768,64.88145638,6.341520104,63.06909493,0.041219723,0.053316693,-0.43679199,0.663716814,1,TRUE,410,411,411,Male,Mandarin,-0.577,-0.4661,1.2948,0.7024,3.4783,-0.0199,1.6859,-2.2031,0.9141,-0.3963,-0.0471,-1.145,0.4489,0.7475,-1.2502,-3.1671,-1.7483,1,0,0.05,121.22,0,1,145.8,1,0.4,-0.5,0,0.05,-11.6,-33.81,0,-3.5,121.22,0,0,0,0,0,0,1,0,0
3518,7691,p492p493-part2_ch1_956.484880_960.317120_q16_T_T,uh uh where do you buy it,3.832244898,130.5148191,173.1466805,145.4478073,7.130893713,145.3163251,72.46003546,0.381578947,32.06531785,77.91057015,67.03281132,14.67346607,44.67303131,0.013716973,0.05233275,22.09123401,1.826605602,7,TRUE,492,493,493,Male,Mandarin,0.0487,0.8639,-1.0578,0.1641,-1.1432,0.3702,-0.8633,-0.746,-0.1038,0.6837,0.3371,1.0006,-1.5281,-1.2919,-1.2804,2.2568,-0.7698,7,0,0.35,115.13,0,1,139.7,7,2.8,2.5,0,0.35,-5.3,-4.24,0,-1.2,115.13,0,0,0.142857143,0,0,0,0.285714286,0,0.142857143
3519,7692,p412p413-part1_ch2_10.743290_12.734570_q1_F_F,oh really how how is vancouver,1.991269841,144.5439352,304.0030596,220.5167324,42.58803951,231.3991273,320.9996816,0.775510204,25.82146799,81.23326201,73.17332449,9.206657511,69.56713645,0.013471007,0.064815378,16.92209744,3.01315265,6,FALSE,412,413,412,Female,Mandarin,-0.3435,0.7132,-0.6429,0.2294,-0.3286,0.5204,-0.5646,1.0098,-0.7536,1.1603,1.3352,-0.3992,0.9662,-0.6129,-0.2378,0.384,0.2603,6,0.166666667,6.57,56.93,2,1,98.7,10,9.07,4,1,6.57,1.2,3.35,0,6.8,56.93,0.333333333,0,0.333333333,0.333333333,0,0,0.166666667,0.166666667,0
